DRUG_NAME	nGENE	BLADDER_CPS	BLADDER_CGPS	COLON_CPS	COLON_CGPS	NSCLC_CPS	NSCLC_CGPS	OVARIAN_CPS	OVARIAN_CGPS
mosapramine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mosapride	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moxastine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moxestrol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moxetumomab pasudotox	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moxidectin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moxifloxacin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moxonidine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mozavaptan	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mupirocin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
muromonab-CD3	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mycophenolate mofetil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mycophenolic acid	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
myrtecaine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nabilone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nabumetone	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nadolol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nafamostat	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nafarelin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nafcillin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naftidrofuryl	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naftifine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naftopidil	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nalbuphine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naldemedine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nalfurafine	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nalidixic acid	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nalmefene	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nalorphine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naloxegol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naloxone	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naltrexone	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nandrolone	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nandrolone decanoate	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nandrolone phenpropionate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naphazoline	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naproxen	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naratriptan	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
natalizumab	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nateglinide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nebivolol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
necitumumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nedocromil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nefazodone	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nefopam	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nelfinavir	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nemonapride	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
neomycin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
neostigmine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nepafenac	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nepinalone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
neratinib	103.0	0.0	0.0	6.896551724137931	1.9417475728155338	17.647058823529413	2.912621359223301	0.0	0.0
neridronic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nesiritide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
netarsudil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
netupitant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nevirapine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nicardipine	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
niclosamide	16.0	0.0	0.0	3.4482758620689653	6.25	5.88235294117647	6.25	0.0	0.0
nicorandil	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nicotinamide	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nicotine	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nicotinic acid	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nifedipine	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nifekalant	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nifenalol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
niflumic acid	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nifuroxazide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nilotinib	75.0	0.0	0.0	6.896551724137931	2.666666666666667	0.0	0.0	0.0	0.0
nilutamide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nilvadipine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nimesulide	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nimodipine	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nintedanib	223.0	50.0	0.4484304932735426	6.896551724137931	0.8968609865470852	23.52941176470588	1.7937219730941705	0.0	0.0
niperotidine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
niraparib	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nisoldipine	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitazoxanide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitisinone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitrazepam	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitrendipine	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitric oxide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitrofurantoin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitrofurazone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitroprusside	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitroxoline	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nivolumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nizatidine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nomifensine	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nordazepam	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nordefrin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
norelgestromin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
norepinephrine	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
norethindrone acetate	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
norethisterone	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
norethynodrel	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
norfloxacin	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
norgestimate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nortriptyline	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
noscapine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
novobiocin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obeticholic acid	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obidoxime	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obiltoxaximab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obinutuzumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ocrelizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
octanoic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
octatropine methylbromide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
octopamine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
octreotide	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
odesivimab	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ofatumumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ofloxacin	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olanzapine	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olaparib	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olaratumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oleandrin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oleic acid	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oliceridine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olmesartan medoxomil	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olmutinib	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olodaterol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olopatadine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olprinone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olsalazine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
omalizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
omapatrilat	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
omarigliptin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ombitasvir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
omeprazole	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
omidenepag isopropyl	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ondansetron	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
opicapone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
opipramol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oprelvekin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
orciprenaline	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
orlistat	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ornithine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
orphenadrine	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oseltamivir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
osilodrostat	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
osimertinib	6.0	0.0	0.0	3.4482758620689653	16.666666666666664	0.0	0.0	0.0	0.0
ospemifene	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oteracil	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ouabain	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxacillin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxagrelate	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxametacin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxandrolone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxaprozin	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxatomide	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxazepam	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxcarbazepine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxedrine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxetacaine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxiconazole	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxitriptan	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxprenolol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxybenzone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxybuprocaine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxybutynin	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxycinchophen	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxycodone	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxymetazoline	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxymetholone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxymorphone	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxyphenbutazone	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxyphencyclimine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxyphenonium	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxyquinoline	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxytetracycline	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oxytocin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ozagrel	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ozanimod	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paclitaxel	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
palbociclib	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
palifermin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paliperidone	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paliperidone palmitate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
palivizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
palmidrol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
palonosetron	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pamabrom	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pamidronic acid	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pancreozymin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pancuronium	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
panitumumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
panobinostat	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pantoprazole	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
papaverine	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paracetamol	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paramethadione	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paraoxon	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parathyroid hormone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parecoxib	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parethoxycaine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pargyline	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paricalcitol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paroxetine	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pasireotide	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patisiran	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pazopanib	106.0	50.0	0.9433962264150944	3.4482758620689653	0.9433962264150944	5.88235294117647	0.9433962264150944	0.0	0.0
pecazine	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pefloxacin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pegaptanib	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pegcetacoplan	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pegfilgrastim	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peginesatide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peginterferon alfa-2a	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peginterferon alfa-2b	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peginterferon beta-1a	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pegvisomant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pemafibrate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pembrolizumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pemetrexed	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pemigatinib	4.0	50.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
pemoline	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
penbutolol	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
penciclovir	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
penfluridol	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
penicillamine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentagastrin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentamidine	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentazocine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentobarbital	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentolonium	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentostatin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentoxifylline	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pentoxyverine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peramivir	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perampanel	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pergolide	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perhexiline	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
periciazine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perindopril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perlapine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
permethrin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perospirone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perphenazine	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pertuzumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pethidine	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pexidartinib	8.0	0.0	0.0	0.0	0.0	5.88235294117647	12.5	0.0	0.0
phenacaine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenacemide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenacetin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenazocine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenazone	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenazopyridine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phencyclidine	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phendimetrazine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenelzine	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenformin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenibut	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenindamine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenindione	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pheniprazine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pheniramine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenmetrazine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenobarbital	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenol	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenolphthalein	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenoxybenzamine	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenoxymethylpenicillin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenprocoumon	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phensuximide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phentermine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phentolamine	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenylacetic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenylalanine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenylbutanoic acid	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenylbutazone	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenylephrine	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenylpropanolamine	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenyltoloxamine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phenytoin	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phloroglucinol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
physostigmine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pibrentasvir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
picloxydine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
picrotin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
picrotoxin	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piflufolastat F-18	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piketoprofen	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pilocarpine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pilsicainide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pimavanserin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pimecrolimus	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pimethixene	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pimobendan	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pimozide	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pinacidil	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pindolol	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pioglitazone	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pipamazine	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pipamperone	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pipecuronium	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piperacillin	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piperazine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piperonyl butoxide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pipotiazine palmitate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pirbuterol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pirenzepine	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piretanide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piribedil	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pirlindole	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pirmenol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
piroxicam	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pirprofen	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pitavastatin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pitolisant	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pizotifen	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plecanatide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pleconaril	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plerixafor	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
podophyllotoxin	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
polatuzumab vedotin	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
polmacoxib	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
polyestradiol phosphate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
polythiazide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pomalidomide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ponatinib	20.0	50.0	5.0	3.4482758620689653	5.0	5.88235294117647	5.0	0.0	0.0
ponesimod	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
posaconazole	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
